CDS_ID	Low_A	Low_B	High_A	High_B
CDS_10087	31.4399190995515	17.1635614259817	12.7643868622226	22.9981811569821
CDS_10090	9.05348553203778	6.29674424930187	0	6.718569776197
CDS_10094	0.304635240964598	0	0	5.19958878331768
CDS_10098	0	0	5.17116780775637	0
CDS_1010	0	0	14.5110924328425	0
CDS_10100	0	0.983175856469941	6.61909479392815	0
CDS_10101	6.40848525199917	9.11236159655067	8.62702141586673	21.8763186615195
CDS_10103	34.0321083477594	22.0161165002376	24.7034073559104	51.25308943556
CDS_10104	1.20803630037686	1.28829939813303	4.87872935242118	3.43650982805479
CDS_10105	0	1.79618666085855	9.8252188347371	6.7078028374531
CDS_1011	1.55702456493017	1.03779673738494	6.11346949716975	8.85855866787457
CDS_10110	1.15493580365699	9.75072758751782	34.5502200781964	0
CDS_10111	2.59504094155028	0	0	0
CDS_10114	3.63979768425234	1.81951376035021	5.10400978427901	0
CDS_10115	0	0	0	14.4433021758825
CDS_10116	58.9445013866421	7.78347553038703	4.36676392654982	6.32754190562469
CDS_1012	3.04635240964598	1.35364791832818	7.97409064848229	0
CDS_10124	0	0	5.17116780775637	0
CDS_10127	35.0330527109288	14.1188625900044	0	0
CDS_1013	4.75024443538018	0.791539884446139	10.6578644986979	8.44565974691432
CDS_10134	0	0	26.6684511228579	0
CDS_10137	0	0	27.7417943569048	0
CDS_1014	56.6159155417689	72.1361392905512	135.447659650304	120.124428364594
CDS_10142	0	0	12.7846220982121	3.00177063293943
CDS_10143	4.62700696182078	0	0	0
CDS_10145	1.71357323042586	6.85284258653641	7.26211826915351	0
CDS_10149	0	0	3.51948137363717	0
CDS_10154	0.273695724304131	0	4.29853324019748	0
CDS_1016	27.4355232073539	3.93862617200308	0	0
CDS_10160	0	0	5.15421315920635	17.9712563139259
CDS_10164	0	0	8.9546298240642	1.26150360776695
CDS_10167	5.22881383745206	14.6375808481905	0	16.3618900768579
CDS_10169	13.1373947665983	1.94586888259676	0	0
CDS_10172	7.32033937243288	2.78811063775058	0	0
CDS_10173	0	0	12.7462298396589	0
CDS_10177	0	0	7.32728184285479	0
CDS_10179	22.9062267725304	12.5733066260098	0	0
CDS_10182	0	0	0	10.2589925749283
CDS_10185	1.39020050440194	0.741283383846384	8.1097044350211	0
CDS_10187	15.3702326123047	9.04482927246556	17.7086948167594	0.787816482320861
CDS_10191	14.810721471287	8.73267986336106	22.3663518189137	21.0660846370188
CDS_10194	8.83716644960366	4.62801247752742	8.49748655977263	0.897826892014315
CDS_10196	0	2.94952756940982	5.79170794468714	0
CDS_10198	0	8.31659029274231	5.38368155328061	31.3993432234595
CDS_10199	0.834120302641162	3.33577522730873	0	0
CDS_102	7.15463752547137	1.97327548657699	9.41006874312849	0.701822429673161
CDS_10200	11.6776842369763	25.181832598311	72.4369074874736	21.4950320617545
CDS_10201	7.24821780226113	2.14716566355504	0	0
CDS_10204	31.7672596616049	20.1842670533765	7.32728184285479	13.5130555950629
CDS_10205	0	0	8.06171801824583	0
CDS_10206	42.4518168144196	26.9216683051034	7.39781182850794	35.1736888283255
CDS_10208	19.6852391423314	21.1265764396219	8.23446911863681	9.49131285843704
CDS_10209	0	0	4.91260941736855	0
CDS_10211	12.0113323580327	12.0087908183114	0	11.3895754301244
CDS_10213	0	0	9.30810205396147	0
CDS_10218	0	0	7.6312379298929	0
CDS_1022	17.6544517598381	16.9152696565891	0.618911422660605	10.9860077967736
CDS_10224	0	0	12.2373983091336	0
CDS_10227	22.7714842621037	23.3504265911611	2.45630470868428	17.4402873773781
CDS_10232	13.7085858434069	9.47553542829725	11.3915580692604	27.4422741341767
CDS_10235	0	0	24.6593727616931	2.93114073569379
CDS_10237	28.71129883828	18.6101144260382	19.502690017824	23.9780535371041
CDS_10238	13.0515294413264	14.1933965554116	16.1827133748611	4.88523455948965
CDS_10239	4.44080949856844	1.97327548657699	0	0
CDS_10241	21.3616175066639	18.6803412729289	32.2075466192358	23.8208803203213
CDS_10243	4.70593245370685	0.697027659437644	0	0
CDS_10245	21.4279836969759	15.4158156135821	34.340570684518	7.74048815639526
CDS_10247	2.24570850711082	4.78983109562279	0	0
CDS_10249	10.6429527223075	8.27610056395583	0	0
CDS_1025	5.93780554422522	1.58307976889228	0	0
CDS_10252	2.59504094155028	0	0	0
CDS_10256	2.33553684739525	6.84945846674059	15.7203501355794	13.2878380018119
CDS_10259	0	0	11.4627553071933	0
CDS_10260	36.7419821114619	29.0456525890053	28.7567380528891	52.2600945802966
CDS_10261	2.46711638809358	11.1818944239363	0	12.6328037341169
CDS_10265	0	0	5.51591232827346	4.37099934270127
CDS_1027	0	2.27809039913767	0	0
CDS_10271	10.3302591327098	3.59237332171709	0	0
CDS_10272	7.24821780226113	10.7358283177752	19.8763047691233	3.43650982805479
CDS_10274	1.80169985370491	0	0	4.55583017204978
CDS_10275	0	0	45.2555534206073	0
CDS_10276	11.8573409175451	2.51466132520196	4.23240195957906	0.766606038566069
CDS_10277	0	0	11.7902626016845	0
CDS_10279	11.7734029602302	7.65587757087249	5.79848980410714	8.98562815696294
CDS_10280	16.0568158258424	20.2370363790063	16.3753647245618	31.5586152543032
CDS_10281	24.6528889447277	8.64830614487448	27.6561715348156	23.9919297254936
CDS_10282	0	0	7.48588101694256	0
CDS_10284	0	0	41.369342462051	18.3581972393453
CDS_10291	0	0	13.1002917796495	0
CDS_10292	9.27345512936351	2.74710901072483	0	8.79342220708138
CDS_10294	0	0	10.3813632970807	0
CDS_10300	7.63096197663796	11.5596171243372	14.0082327940806	5.9203238621934
CDS_10301	6.82059433310118	6.19922829853834	0	9.70129765619007
CDS_10302	18.9590638200321	19.7791848772188	26.8170678783413	2.34491258855503
CDS_10304	0.412153561305045	0	36.5266959032579	0.586228147138758
CDS_10305	14.3317033817436	29.7187247523868	16.0776308204789	0
CDS_10308	0.493423277618716	0	0	5.61457943738529
CDS_10309	29.7373586964861	15.2049289430816	3.65589538036729	16.223523141747
CDS_10310	0	0	8.57473643758875	0
CDS_10313	4.14026986583704	0	7.14561369799062	0
CDS_10316	0	0	17.5974068681859	0
CDS_1032	10.3911597023941	9.1027086711306	10.6578644986979	0
CDS_10331	0.361165491865245	3.85161675730492	0	6.1644609286756
CDS_10336	7.00661054218576	3.26905972276255	0	13.9522299019025
CDS_10337	16.543386002383	14.2697051390429	7.64183687146219	30.4512954208188
CDS_1034	4.59449871618738	4.21073266397987	0	15.520630452936
CDS_10340	0	2.06033175804363	0	13.1901333106221
CDS_10341	0.729855264811017	0.972934441298379	9.82521883473711	0
CDS_10343	26.511499348811	4.41764827400345	0	20.2011050703221
CDS_10347	0	2.33504265911611	0	0
CDS_10349	4.7772344605812	2.83035473832256	13.1002917796495	0
CDS_10351	0.324380117693785	0	18.9226436817159	0
CDS_10352	7.09530181487166	3.54690024169536	12.9344653014261	0
CDS_10354	0.700661054218576	0.934017063646444	3.93008753389484	0
CDS_10356	1.22208323410217	1.08606635307726	0	11.5882308155336
CDS_10358	2.79024313626867	1.65312754627689	4.17354428378213	5.2916169033764
CDS_10365	3.22143013433828	3.75753991122133	6.32427879017561	1.14550327601826
CDS_10370	9.44711533777855	9.96984506139462	31.7939665663403	0
CDS_10377	7.37537951809027	9.01244535097446	0	0
CDS_10378	25.5179025919111	18.4497197757322	72.7793987758304	14.7642644464576
CDS_10381	22.5870997741515	13.5186680264617	4.1369342462051	0
CDS_10382	79.5385617342547	70.9532275817256	88.7221477608879	59.8808150296242
CDS_10385	0.384978601218998	7.18474664343418	7.77379951759419	64.6139375362829
CDS_1039	0	0	22.2900486997021	0
CDS_10390	68.0505051289001	61.5427681662931	49.5298702901816	44.2321182800039
CDS_10391	11.5402997165413	12.6367014493342	29.5912473140317	14.0694755313302
CDS_10392	0	3.68690946176228	6.20540136930764	0
CDS_10393	3.09115170978784	7.55454977949329	15.0268052766567	8.79342220708138
CDS_10394	25.5893602410263	19.2218004402601	10.2524022623344	5.48845482683533
CDS_10395	47.5160944814896	76.224381056204	18.9728363705268	59.5661703529497
CDS_10396	25.9727804581024	19.3244909719954	3.38800649473693	0
CDS_104	0.533498264633434	0	48.2782326498757	11.1294074634465
CDS_10402	18.6624673319901	17.0218063000987	17.6302992174722	0
CDS_10407	3.68768975904514	3.68690946176228	3.10270068465382	13.1129980281038
CDS_10409	2.50236090792349	6.06504586783405	17.3536332665486	5.82421470858637
CDS_1041	8.19922510255781	5.96181104455177	0	0
CDS_10412	29.3239626395182	22.8315282224686	31.7318178662621	38.3870875607898
CDS_10413	53.9794995852066	64.8093472734267	69.7791051936431	43.2193710518115
CDS_10415	28.405177873726	10.7285743797227	21.2437163994316	40.4022101406442
CDS_10416	9.37504227475559	9.2086189373593	9.96360219860664	6.31640186705845
CDS_1042	1.68428138033312	1.34713999564391	12.0925770273687	23.9564387051896
CDS_10423	29.5376718935282	20.9085519149612	8.99039631936729	16.2841151982988
CDS_10424	36.4927632405508	25.9449184346234	8.73352785309965	12.4573481266986
CDS_10426	0	0	0	11.7245629427752
CDS_10429	13.0948789259297	13.3754870764903	6.48655224040896	11.1269517248182
CDS_1043	0.333648121056465	3.55816024246264	0	0
CDS_10431	16.1152042470272	10.7411962319341	7.07415756101071	20.9283448528537
CDS_10432	17.6952664203161	13.8196402274219	22.4576430508277	16.7792852318798
CDS_10433	41.9293229296156	37.8754951006235	18.5673426798182	3.13885937050674
CDS_10434	5.3667655216742	2.18599738300232	19.7340565531741	0.848159872456076
CDS_10441	25.2148723333437	36.8847502841271	68.5887888081011	37.4513905465079
CDS_10445	4.79399668675868	0.983175856469941	0	0
CDS_10447	13.8453980773731	11.4654789250013	27.2988116126827	0
CDS_10454	0	0	0	5.19056171945776
CDS_10455	0	2.38269659093481	0	3.05077913306905
CDS_10457	3.94738622094972	5.91982645973098	0	16.8437383121559
CDS_10458	9.75603999544853	5.32035036254303	6.96471208538326	0
CDS_10459	0.183419124140988	0.7335212541726	10.699714751965	0
CDS_1046	4.22812705131899	18.5193038481622	0	0
CDS_10467	0	0.898093330429273	6.80207457789492	0
CDS_1047	0	4.47816400378432	0	9.55632185061812
CDS_10471	2.57595975815653	1.37355450536242	8.09135668743056	10.2589925749283
CDS_10474	21.285905444615	20.099101369607	33.8286015575759	54.2446551339788
CDS_10476	14.0893798946127	7.61426954059601	3.41746742077812	6.4994859791471
CDS_10479	24.4627350826313	32.6100785152422	64.3721234000017	53.2659023348493
CDS_10481	6.2083890880127	8.27610056395583	10.9445475627451	0
CDS_10482	21.6219622200264	14.5940166194757	2.45630470868428	1.55716851583733
CDS_10483	7.07985037363718	7.97331639698184	7.39458978502862	15.2786987477279
CDS_10485	21.1042486210414	28.3205977129745	27.4632622850483	32.4191228357458
CDS_10490	0	0	37.0678710583263	0
CDS_10492	0	2.39491554781139	0	0
CDS_10493	0.291942105924407	1.16752132955805	0	7.47440887601917
CDS_10496	51.912614471649	14.8593623761934	19.2931569845747	27.1796686400697
CDS_10497	1.13009847454609	2.25971870237043	1.26777017222414	17.6813973411206
CDS_10499	4.50424963426227	0	13.4745858304966	15.6606662164211
CDS_10503	0	0	4.21080807203019	0
CDS_10504	2.28476430723449	0	0	0
CDS_10507	7.52387709228001	7.5222850763472	12.6606846729498	15.3835708410238
CDS_10509	0.628395564321593	9.84278071555669	16.2138140411805	31.7299270671068
CDS_10512	13.1865984923159	7.0838372804646	29.1444693524786	9.51797384961242
CDS_10513	7.61588102411496	7.44506355080499	0	4.33299065276474
CDS_10515	0	2.52437044228769	0	0
CDS_10518	0	0	9.01987302861111	0
CDS_10519	26.843507921361	36.9967797937877	10.208019568558	20.7083189638626
CDS_10524	0	0.424553210748383	5.00192958859343	0
CDS_10525	0	0	3.18655745991474	0
CDS_10527	4.87801999772426	2.36460016113024	0	0
CDS_10528	11.0289240015887	4.32415307243724	0	11.0731983348432
CDS_1053	22.0708232078851	7.47213650917155	1.57203501355794	8.969290651223
CDS_10530	0.289529361247345	3.0876597145337	0	0
CDS_10533	0	0	4.73504522156005	0
CDS_10535	3.13728830247124	1.39405531887529	3.51948137363717	0
CDS_10536	0	0	34.1746742077812	0
CDS_10538	0	0	0	9.64439854970215
CDS_1054	0	4.19782949953458	0	0
CDS_10542	19.169028841829	5.72746312613385	6.67373354812332	0
CDS_10544	6.05509553028399	5.76553742991632	0	0
CDS_10546	4.05341105746284	2.31574478590027	0	15.6489001261007
CDS_10547	55.5311154673233	21.8599738300232	40.9732530129462	57.2507913907851
CDS_10549	23.1522783133095	30.8631725378825	10.93589574649	56.3288784859416
CDS_10554	5.00472181584697	6.67155045461745	22.4576430508277	6.47134967620707
CDS_10555	20.635907761232	1.91921314447899	0	0
CDS_10562	0	0	0	5.67163817150506
CDS_10568	0.620054030281926	0.413281886569223	71.64584353826	19.4025953123801
CDS_10570	23.0597308983329	21.8725514904547	28.8538072108735	20.1840577242712
CDS_10572	3.94738622094972	0	0	0
CDS_10575	8.68819707231034	11.9554184146745	15.0915361301562	17.5399461623917
CDS_10576	0.522881383745206	1.39405531887529	32.8484928206136	0
CDS_10577	0	0	0	16.6097975022648
CDS_10585	2.43285088270339	5.83760664779027	6.55014588982474	0
CDS_10586	15.0775163566023	5.91150040282559	0	0
CDS_10588	5.25495790663932	4.67008531823222	19.6504376694742	0
CDS_10589	21.192834355994	14.4138435747908	25.2301915756212	28.2981735223771
CDS_10591	2.28476430723449	2.53808984686534	0	2.16649532638237
CDS_10593	3.66016968621644	4.18216595662587	25.8095300733393	0
CDS_10594	6.53950317270671	6.22678042430962	24.104536874555	0
CDS_10595	0	0	32.4919090948145	7.26994176390922
CDS_10596	1.34742510426649	0	19.1465802933338	25.553534618869
CDS_10598	0	0	3.06240587056741	0
CDS_10599	5.66402648619807	12.3044164073184	4.23602249162318	9.54814706717019
CDS_1060	16.8063969086212	20.8260561488734	33.9899462390905	20.8744752393328
CDS_10600	4.46730202354126	9.7162848902818	7.38539939255407	12.0393163103664
CDS_10602	9.39911170293212	7.97331639698184	11.5026952211556	15.7995634777641
CDS_10604	8.85893286943027	13.419785397219	0.903468398596515	0
CDS_10606	4.80845821522552	0	1.54121079760582	0
CDS_10612	16.3897322624228	10.3779673738494	4.59659360689455	9.32479859776271
CDS_10616	7.00661054218576	3.39642568598707	0	0
CDS_10617	0	0	33.2120073286888	0
CDS_10621	0	0	24.017201596024	0
CDS_10626	4.15646388095765	14.2477179200305	0	0
CDS_10627	0	0.467008531823222	41.4624234825906	19.1843161151159
CDS_10631	11.5402997165413	22.5262938879436	0	12.8970192370527
CDS_10634	0.909949421063086	0	13.2704254391254	0
CDS_10635	0	6.94201871629113	0	0
CDS_10636	0	2.77430810984092	0	0
CDS_10638	7.89960992501336	8.2413270321745	0	6.83932838328551
CDS_10643	0.43791315888661	3.21068365628465	0	3.73720443800958
CDS_10647	6.3696459474416	8.49106421496767	7.93957077554514	17.1131246993031
CDS_1065	0	0	13.6698696831125	3.46639252221179
CDS_10651	0	0	2.9848766080214	0
CDS_10653	12.8454526606739	2.59449184346234	0	0
CDS_10654	4.53368917435549	4.39537441715973	0	3.51736888283255
CDS_10655	5.28800795636661	10.5737780790163	13.3474670962466	0
CDS_1066	0.193552777408446	0	11.2908592133995	4.4048081773962
CDS_10662	4.4216474295347	5.89428244048727	0	0
CDS_10664	1.11807615034879	0	0	4.24079936228038
CDS_10669	20.0888833727004	18.1251563050271	4.94696332937812	9.75680412720451
CDS_10673	0.467107369479051	12.4535608486192	28.2966302440429	11.9590542016307
CDS_10674	7.17544453115409	5.06394793543253	17.0461627976162	21.6127485571639
CDS_10679	1.94628070616271	0.648622960865586	10.9169098163746	6.92074895927701
CDS_10681	19.4029215014375	21.5542399303025	134.227605003793	150.254783558949
CDS_10683	0.443456363429478	5.32035036254303	0.994958869340466	6.30751803883474
CDS_10684	0	0.591150040282559	14.924383040107	0
CDS_10685	0.384978601218998	0	12.9563325293237	9.85636335299231
CDS_10690	17.7860113763177	13.6510186225249	9.67406162189499	0
CDS_10691	11.0430274849667	28.9342242542648	29.048473076614	63.9116121282798
CDS_10694	0.364927632405508	2.43233610324595	0	0
CDS_10697	0	0	30.1553886248535	5.01427849124976
CDS_107	7.49544383582663	6.95082465969446	10.6020966030652	6.48940925669881
CDS_10701	1.75165263554644	6.61595420082898	1.96504376694742	19.9317570027178
CDS_10702	13.9261824440959	18.8543817195711	13.1816600515728	8.04698264084879
CDS_10703	4.06180321286131	4.73776771414863	0	0
CDS_10706	9.5544689211624	6.36829816122575	11.9093561633177	22.6497238667248
CDS_10708	3.45396294333101	0	0	0
CDS_10716	63.6658361765918	31.4332665650245	102.031118668424	83.36840669406
CDS_10719	2.65401914476733	8.49106421496767	0	22.6497238667248
CDS_1072	24.4050479559279	29.384806496742	16.780149021124	10.0778546642955
CDS_10722	13.3459248422586	18.9027262880828	10.293086398296	14.2369692876556
CDS_10725	0	0	7.39781182850794	0
CDS_10730	6.01577672813929	1.41517736916128	12.7033132408722	0
CDS_10731	26.7899814848279	1.09884360428993	0	15.2419318256077
CDS_10732	0	0	9.56890877817874	0
CDS_10734	0	0	7.77379951759419	0
CDS_10736	5.66190750883698	2.35862894860213	11.1153990857632	0
CDS_10738	2.50236090792349	1.66788761365436	0	0
CDS_10743	5.5849794176843	2.03047187749227	12.5307138761865	15.8876323934707
CDS_10745	8.52155336211782	4.41764827400345	30.8033887791758	0
CDS_1075	2.3886172302906	1.59207454030644	6.25241198574179	16.9872929000436
CDS_10753	2.72984826318926	7.27805504140086	15.312029352837	0
CDS_10759	44.2892773402377	30.1446978735391	22.0820971804125	21.6649532638237
CDS_10763	0.350330527109288	0.467008531823222	0.786017506778968	5.97952710081534
CDS_10774	9.05348553203778	15.2171319358128	0	19.0359476992248
CDS_10775	10.5099158132786	8.95099685994509	12.445277190667	4.98293925067945
CDS_10776	47.4892492303701	40.5778524317511	24.977889659865	37.8703383051638
CDS_10780	0.412153561305045	1.51090995589866	1.61827133748611	10.845220722067
CDS_10781	1.09478289721652	2.43233610324595	0	6.22867406334931
CDS_10782	3.94738622094972	5.91982645973098	15.4989367533881	0
CDS_10785	60.6708776493812	43.3044274963351	16.4349115053784	29.8976355040767
CDS_10787	39.4676163452236	89.2636560826665	389.028917912122	107.227806660191
CDS_10795	0.988836165227829	3.76619783728405	13.3115868083535	15.2702977036951
CDS_10796	3.68768975904514	8.80761704754322	21.7189047925768	35.8421946101504
CDS_10797	49.24324678243	58.7042853255697	11.9954478946188	33.6198310889216
CDS_10800	0	0	13.8708971784524	0
CDS_10801	24.9757170044421	28.1545813443665	8.27386849241019	12.8745798821383
CDS_10802	39.3005350524867	43.2611302850407	15.364081577266	35.0076185316856
CDS_10804	0	2.89297320598456	0	17.6387230112547
CDS_10805	11.997620791414	12.7947542965266	16.1510446598418	10.2389162685194
CDS_10809	0.7962057434302	1.06138302687096	14.2912273959812	0
CDS_10810	14.09375683773	12.3462025654415	0	0
CDS_10811	0	0	0.755786064210547	3.83303019283034
CDS_10813	1.68833988968332	14.0665220428681	19.8871899305522	14.4084990381092
CDS_10814	45.4358805901566	34.0569540674577	83.4070978809124	143.177905106859
CDS_10815	30.5743005477197	26.3222990663998	32.8698230107569	81.5390059202091
CDS_10816	34.0176019077135	37.2253177540249	74.6147053536557	75.8273364233829
CDS_10819	11.1807615034879	9.43953415387363	30.9389869689594	43.4681934633739
CDS_1082	0	2.17213270615452	0	13.9058769786403
CDS_10820	88.7200685536509	66.5133363505801	29.9435240677702	62.9878035150822
CDS_10822	50.8970765800286	45.8197050090708	29.6610379916592	62.0516963292157
CDS_10823	8.54039593450503	7.31879042409527	4.88816857449607	23.0553905628452
CDS_10828	2.50236090792349	0.555962537884788	0.46786756355891	0
CDS_10829	1226.79380947725	905.147445315554	570.934534469451	693.987539276446
CDS_10831	1624.91541544514	1461.46199370561	914.323305679653	1217.88897568077
CDS_10832	440.522003237424	360.689568195382	347.854556191544	322.300751533309
CDS_10833	725.793461598155	409.901510268752	312.271085573601	470.671109656569
CDS_10839	0	0.379681733189611	3.19519311698768	2.43070207350217
CDS_1084	0.921922439761284	4.9158792823497	0	0
CDS_10841	38.9585321901661	32.680723897143	33.0692354860496	40.2427651957621
CDS_10842	969.283394364875	792.775458899908	594.785198727256	995.676336858326
CDS_10843	503.498292450093	508.64107535785	459.424186132823	660.529156485415
CDS_10844	71.3583081857853	71.5824552876578	42.8443968859028	71.4765876122052
CDS_10845	357.290736257155	220.823901802504	158.244584146229	289.736467688513
CDS_10846	52.2310967690211	46.4178177084899	17.6258471217102	22.3477275485018
CDS_10847	53.9370266985092	45.1403048705367	27.8219067993546	36.0153034950099
CDS_10848	21.0931992762137	7.335212541726	18.9302645611689	60.003980505564
CDS_10849	1471.38821385901	2195.71844712218	2001.72458393044	1669.28464897761
CDS_10850	857.44832290847	909.518255419652	1176.44915358885	875.690307660388
CDS_10851	26.8586737450454	40.992971126705	19.2137612768192	15.5024776687805
CDS_10852	1509.68015519421	1376.69770916073	874.12458544582	1048.9666534221
CDS_10853	69.8253284272808	35.7879390366249	17.5570920758189	39.0415858816121
CDS_10854	120.81586774261	128.883541271619	124.784544853333	121.003937230682
CDS_10855	812.651960425643	1404.08794649801	1240.87681807893	854.451550198476
CDS_10856	661.735440095322	687.828615389017	1234.33860323808	799.730990849788
CDS_10857	847.501721964384	1206.27310134764	2246.67216724865	830.348515134498
CDS_10858	1248.23246713871	2462.99020208138	4130.36048767688	2963.82496252742
CDS_10859	2028.36297942262	3135.04857884806	2282.86823707979	1776.52616763354
CDS_1086	0	0	18.684022702123	0
CDS_10860	1337.97467065849	2470.02731694447	4070.06325428014	2940.61675231877
CDS_10861	50.4642783097903	87.2861184479117	42.5759482838608	48.939581926316
CDS_10863	4020.67745533109	2246.7171324452	1413.12277849175	1380.77968801436
CDS_10864	2195.21927648428	1784.26910491825	1688.48205159927	1256.0170682665
CDS_10865	334.124292095374	282.227596987656	250.040214754884	203.241144240311
CDS_10866	559.240863495782	473.361221410523	425.663157163758	309.235347615695
CDS_10867	219.694635329069	250.066015108993	151.90450692807	174.682814181122
CDS_10870	36.1312675294532	197.636839486316	243.44366667637	753.220472312736
CDS_10872	36.8965129615101	195.746129296116	139.225441360317	489.812326343384
CDS_10874	3.54266825166696	15.2171319358128	0.883165737953897	16.7964244404925
CDS_10875	14.7424158466804	63.0778492077972	87.6711834484234	311.15186271211
CDS_10876	0.336856276066623	0	63.4860293936859	104.450072754627
CDS_10877	0	2.87389865737367	194.690490140637	283.644234269445
CDS_10878	0	0.234677654182524	88.8713261433507	18.5295228417226
CDS_10879	0.515191951631306	1.14462875446868	99.7933991449769	21.9835555177034
CDS_10880	784.449304915931	736.265973168183	400.93890034215	361.965438743718
CDS_10881	349.315076306073	279.302687148381	155.684626946559	97.2515679842752
CDS_10882	177.719756981483	165.398855020724	66.3202271344755	29.0671456289634
CDS_10883	501.38559088949	486.718777843137	278.543086052471	203.48580818364
CDS_10884	0.653601729681507	0.871284574297056	45.1666776283437	2.97488910488325
CDS_10885	172.329535847857	115.846467168964	56.0683651547224	69.5762849841919
CDS_10886	203.93708982362	151.926818118661	71.6613833308059	96.6902254599927
CDS_10887	8.37746912652645	25.5078029609966	512.620113116718	785.08374389781
CDS_10888	32.2345544174522	87.7368099727059	1039.03142612084	1657.04843720819
CDS_10889	552.791482039932	513.422876703812	393.490972718796	416.977247725568
CDS_10890	323.075570938872	297.907608567377	185.012062967468	236.015028768644
CDS_10891	196.209008527762	124.243396094267	103.684561901048	184.521811842567
CDS_10892	108.494431963802	100.396547810455	72.022749519835	214.024923762663
CDS_10893	21.3723654903151	9.98634596351543	2.4717531659716	11.9089114167182
CDS_10895	1652.81955188227	1593.5242341968	839.696751144361	808.613556451722
CDS_10898	7013.14212828441	6416.2223033204	2964.21856370035	2580.99361865701
CDS_10900	1287.90260028552	1116.73415172228	542.352079677488	433.515714809112
CDS_10901	7018.69090518953	6700.23045312351	2901.94049629201	2848.86664745742
CDS_10902	8033.12119511321	9545.54185829031	7293.8636592911	6480.22244238963
CDS_10904	2640.50777457579	2111.18732981242	961.409843002374	934.815875953913
CDS_10905	181.569154910405	420.809838352537	1714.02527284704	574.377513626706
CDS_10906	40.9541320423534	80.2465364541311	324.370604910194	127.731682200515
CDS_10907	88.8679114889389	295.869975507291	1083.45180441755	629.709807192782
CDS_10908	410.387188899452	131.763121478695	320.957148601412	455.583017204978
CDS_10909	153.756175786854	62.2678042430962	180.347350166508	167.205294856133
CDS_10910	130.729400159397	77.4304189126814	222.534826594565	283.013692506123
CDS_10911	145.819394725359	70.9610366536584	120.454630908985	108.718674560279
CDS_10912	205.677922367388	117.003212811624	125.086656992782	158.06097623123
CDS_10913	68.3978648165753	47.6539318186961	24.0617604116011	11.5251656138164
CDS_10914	85.7860649716333	61.0703464691905	35.2700163298255	53.6624226996248
CDS_10915	232.002104316431	165.902331584753	200.626846135891	260.646053112463
CDS_10916	131.208697417347	122.039021995314	204.661162142448	110.940911618901
CDS_10917	490.221960958426	318.560802635428	300.091219942074	278.428151945181
CDS_10919	207.168430625709	299.895208543777	236.655000689668	365.774675806632
CDS_10920	77.6163322992129	75.486292859357	56.5797084621068	55.4137209773835
CDS_10921	61.3078422441254	93.4017063646444	55.9281687515804	90.0762095315131
CDS_10929	122.764550151328	139.176480305391	61.0109906111721	80.7433782263072
CDS_1093	28.9161704915603	12.4164966794269	12.1645566525317	17.4007402404679
